id,dublin_no,location,code,spaces,exact_location,installed,tariff,nearest_pad,op_hours,clearway,clearway_hours,comment,further_info,finished,extra_comment,zone,longitude,latitude,created_at,updated_at
719,1427,Fitzwilliam Place,2,94 P&D + 7 DP (Total),Opp no 3,16/05/2002,2.90,"6 On Fitzwilliam Place, 11 On Fitzwilliam Square",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.251646,53.334402,02/01/2012 22:45:00,NULL
720,1449,Frederick Street North,1,23 P&D (Total),No 28,,2.90,"Frederick St Nth 1528, 2 On Denmark St Great, 9 On Parnell Square",Mon-Sat 07.00-19.00,FALSE,,,replaced met.305,FALSE,,Yellow,-6.264548,53.355347,02/01/2012 22:45:00,NULL
721,1450,Adelaide Road,2,68 P&D + 14 DP (Total),No 25-28,,2.90,6 On Adelaide Rd,Mon-Sat 07.00-19.00,FALSE,,,replaced met.147.,TRUE,,Yellow,-6.255904,53.332325,02/01/2012 22:45:00,NULL
722,1461,Fenian Street,2,38 P&D + 9 DP (Total),Opposite The Ginger Man,,2.90,5 On Fenian St,Mon-Sat 07.00-19.00,FALSE,,,replaced met.508,TRUE,,Yellow,-6.249691,53.341734,02/01/2012 22:45:00,NULL
723,1472,Fenian Street,2,38 P&D + 9 DP (Total),Opp 9-10,,2.90,5 On Fenian St,Mon-Sat 07.00-19.00,FALSE,,,replaced met.281.,TRUE,,Yellow,-6.246564,53.341461,02/01/2012 22:45:00,NULL
724,1494,Pembroke Street Lower,2,28 P&D + 4 DP (Total),Number 2-3,,2.90,"5 On Pembroke St Lwr, 10 On Baggot St Lwr, 9 On Fitzwilliam Sq",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.25188,53.337171,02/01/2012 22:45:00,NULL
725,1517,Pembroke Street Lower,2,28 P&D + 4 DP (Total),Number 15,,2.90,"5 On Pembroke St Lwr, 9 On Fitzwilliam Sq",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.252472,53.336542,02/01/2012 22:45:00,NULL
726,1528,Frederick Street North,1,23 P&D (Total),Opposite Walton's Music Store,,2.90,"Frederick St Nth 1449, 2 On Denmark St Great, 9 On Parnell Square",Mon-Sat 07.00-19.00,FALSE,,,replaced met.140.,FALSE,,Yellow,-6.264081,53.354902,02/01/2012 22:45:00,NULL
727,1540,Pembroke Street Upper,2,12 P&D + 13 DP,Pier 32 Bar & Restaurant,,2.90,"5 On Pembroke St Lwr, 9 On Fitzwilliam Sq",Mon-Sat 07.00-19.00,FALSE,Check Times,,,TRUE,,Yellow,-6.254421,53.334754,02/01/2012 22:45:00,NULL
728,1551,Leeson Lane,2,12 P&D,Opposite Number 4 / At Entrance To TSB,,2.90,12 On St. Stephen's Green,Mon-Sat 07.00-19.00,FALSE,Check Times,,,TRUE,,Yellow,-6.255972,53.336093,02/01/2012 22:45:00,NULL
729,1843,Ely Place,2,20 P&D + 25 DP (Total),RHA Art,27/03/2000,2.90,"Ely Place 1854, Hume St 1865, 1887",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.25453,53.33707,02/01/2012 22:45:00,NULL
730,1854,Ely Place,2,20 P&D + 25 DP (Total),No 20,27/03/2000,2.90,"Ely Place 1843, Hume St 1865, 1887",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.254006,53.337813,02/01/2012 22:45:00,NULL
731,1865,Hume Street,2,42 P&D + 9 DP (Total),No 12,,2.90,"Hume St 1887, Ely Place 1843, 1854, 5 On St. Stephen's Green E",Mon-Sat 07.00-19.00,FALSE,,(In Parts),Northside west of Ely Pl,TRUE,,Yellow,-6.254611,53.337774,02/01/2012 22:45:00,NULL
732,1887,Hume Street,2,42 P&D + 9 DP (Total),No 2/3,,2.90,"Hume St 1865, Ely Place 1843, 1854, 5 On St. Stephen's Green E",Mon-Sat 07.00-19.00,FALSE,,,Southside east of Stephens Green East,TRUE,,Yellow,-6.255227,53.33793,02/01/2012 22:45:00,NULL
733,2079,Mercer Street,2,37 P&D (Total),At flats,19/04/1999,2.90,"5 On Mercer St, 4 On York St","Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,,TRUE,,Yellow,-6.264484,53.338224,02/01/2012 22:45:00,NULL
734,2080,Mercer Street,2,37 P&D (Total),At flats,19/04/1999,2.90,"5 On Mercer St, 4 On York St","Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,,TRUE,,Yellow,-6.264659,53.338285,02/01/2012 22:45:00,NULL
735,2114,Mercer Street,2,37 P&D (Total),Junction Of Cuffe Street,05/05/2001,2.90,"5 On Mercer St, 4 On York St","Mon-Sat 07.00-19.00, Sun 14.00-18.00",FALSE,,,Disc parking Mon-Sat,FALSE,,Yellow,-6.264645,53.337835,02/01/2012 22:45:00,NULL
736,3003,Mount Street Crescent,2,35 P&D + 8 DP (Total),The side of the church,,2.90,"4 On Mount St Crescent, 6 On Herbert St, 6 On Mount St Upr",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.243924,53.336752,02/01/2012 22:45:00,NULL
737,3014,Mount Street Crescent,2,35 P&D + 8 DP (Total),Corner of Warrington Place,,2.90,"4 On Mount St Crescent, 6 On Herbert St, 6 On Mount St Upr",Mon-Sat 07.00-19.00,TRUE,Before 10 / After 16,,,TRUE,,Yellow,-6.243781,53.337049,02/01/2012 22:45:00,NULL
738,3025,Mount Street Crescent,2,35 P&D + 8 DP (Total),The side of the church,,2.90,"4 On Mount St Crescent, 6 On Herbert St, 6 On Mount St Upr",Mon-Sat 07.00-19.00,TRUE,Before 10 / After 16,,,TRUE,,Yellow,-6.243673,53.336882,02/01/2012 22:45:00,NULL
739,3047,Mount Street Upper,2,74 P&D + 4 DP (Total),No 57,12/09/1998,2.90,"6 On Mount St Upr, 18 On Merrion Square",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.247066,53.337903,02/01/2012 22:45:00,NULL
740,3069,Mount Street Upper,2,74 P&D + 4 DP (Total),No 16,12/09/1998,2.90,6 On Mount St Upr,Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.245803,53.337602,02/01/2012 22:45:00,NULL
741,3070,Mount Street Upper,2,74 P&D + 4 DP (Total),No 26,12/09/1998,2.90,"6 On Mount St Upr, 4 On Mount St Crescent, 6 On Herbert St",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.244895,53.337128,02/01/2012 22:45:00,NULL
742,3092,Wilton Terrace,2,70 P&D + 71 DP (Total),At The Park / Junction Of W'side Wilton Place,12/09/1998,2.90,"6 On Wilton Tce, 2 On Wilton Place",Mon-Sat 07.00-19.00,FALSE,,,replaced met.187.,TRUE,,Yellow,-6.249207,53.333396,02/01/2012 22:45:00,NULL
743,3104,Mount Street Lower,2,39 P&D + 1 DP (Total),Near Knockmaun House,12/09/1998,2.90,4 On Mount Street Lwr,Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.241824,53.337971,02/01/2012 22:45:00,NULL
744,3115,Mount Street Lower,2,39 P&D + 1 DP (Total),No 33-41,12/09/1998,2.90,4 On Mount Street Lwr,Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.242722,53.338268,02/01/2012 22:45:00,NULL
745,3126,Mount Street Lower,2,39 P&D + 1 DP (Total),American College Dublin,12/09/1998,2.90,"4 On Mount Street Lwr, Grattan St 3527",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.243845,53.33865,02/01/2012 22:45:00,NULL
746,3137,Mount Street Lower,2,39 P&D + 1 DP (Total),No 12-14,12/09/1998,2.90,"4 On Mount Street Lwr, Grattan St 3527",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.24481,53.338974,02/01/2012 22:45:00,NULL
747,3182,Herbert Street,2,71 P&D + 27 DP (Total),Near no 30,,2.90,"6 On Herbert St, 4 On Mount St Crescent, 6 On Mount St Upr",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.244522,53.336694,02/01/2012 22:45:00,NULL
748,3193,Herbert Street,2,71 P&D + 27 DP (Total),Corner of Mount St Cres,,2.90,"6 On Herbert St, 4 On Mount St Crescent, 6 On Mount St Upr",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.244281,53.336666,02/01/2012 22:45:00,NULL
749,3227,James' Street East,2,45 P&D (Total),Near Pl no 5,12/09/1998,2.90,"James' St E 3227, 10 On Baggot St Lwr",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.247796,53.336821,02/01/2012 22:45:00,NULL
750,3238,James' Street East,2,45 P&D (Total),Opp Pl no 3,12/09/1998,2.90,"James' St E 3238, 6 On Mount St Upr",Mon-Sat 07.00-19.00,FALSE,,,,TRUE,,Yellow,-6.247331,53.337265,02/01/2012 22:45:00,NULL
751,3328,Wilton Terrace,2,70 P&D + 71 DP (Total),At Wilton House Car Park,12/09/1998,2.90,"6 On Wilton Tce, 2 On Wilton Place",Mon-Sat 07.00-19.00,FALSE,,,replaced met.188,TRUE,,Yellow,-6.250712,53.332933,02/01/2012 22:45:00,NULL
752,3339,Wilton Terrace,2,70 P&D + 71 DP (Total),"Junction Of Leeson Street, N'side",12/09/1998,2.90,"6 On Wilton Tce, 2 On Wilton Place",Mon-Sat 07.00-19.00,FALSE,,,replaced met.189.,TRUE,,Yellow,-6.252536,53.332385,02/01/2012 22:45:00,NULL
753,3340,Wilton Place,2,12 P&D + 60 DP (Total),Opp Wilton Park House Entrance,12/09/1998,2.90,"Wilton Place 3341, 6 On Wilton Tce",Mon-Sat 07.00-19.00,FALSE,Evening after 16.00,,replaced met.192.,TRUE,,Yellow,-6.249155,53.333926,02/01/2012 22:45:00,NULL
754,3406,Baggot Street Upper,4,16 P&D (Total),Baggot Street Hospital,,2.90,"Baggot St Upr 3417, Waterloo Rd 345, Eastmoreland Place 3439",Mon-Sat 07.00-19.00,FALSE,,,replaced met.343,TRUE,,Yellow,-6.244089,53.333594,02/01/2012 22:45:00,NULL
755,3417,Baggot Street Upper,4,16 P&D (Total),Fás Training,19/04/1999,2.90,"Baggot St Upr 3406, Waterloo Rd 345, Eastmoreland Place 3439",Mon-Sat 07.00-19.00,FALSE,,,replaced met.344,TRUE,,Yellow,-6.244383,53.333468,02/01/2012 22:45:00,NULL
756,3428,Leeson Street Upper,4,36 P&D / DP,No 134,,2.90,"Sussex Rd 410, 425, 4 On Dartmouth Rd",Mon-Sat 07.00-19.00,FALSE,,,replaced met.225.,TRUE,,Yellow,-6.25179,53.330601,02/01/2012 22:45:00,NULL
757,3439,Eastmoreland Place,4,26 P&D / DP,Opposite AIB Bank / Junction Of Baggot Street,03/05/2000,2.90,"Baggot St Upr 3406, 3417, 4 On Pembroke Road",Mon-Fri 08.00-18.30,FALSE,,,replaced met.515,TRUE,,Yellow,-6.242377,53.333017,02/01/2012 22:45:00,NULL
758,3450,Mespil Road,4,27 P&D + 40 DP (Total),The river,12/09/1998,2.90,"Mespil Rd 347, Baggot St Upr 3406, 3417",Mon-Sat 07.00-19.00,FALSE,,,replaced met.193,TRUE,,Yellow,-6.248832,53.333034,02/01/2012 22:45:00,NULL
759,3461,Grand Canal Street Lower,2,29 P&D / DP (Total),Junction Of Grattan St / Opposite Number 8,29/04/2000,2.90,"Grand Canal St Lwr 3472, Albert Place E 141, Grattan St 3527",Mon-Fri 08.00-18.30,FALSE,,,replaced met.504,TRUE,,Yellow,-6.243048,53.340184,02/01/2012 22:45:00,NULL
760,3472,Grand Canal Street Lower,2,29 P&D / DP (Total),At Registrar Of Civil Marriages office,07/03/2001,2.90,"Grand Canal St Lwr 3461, Albert Place E 141",Mon-Fri 08.00-18.30,FALSE,,,replaced met.625,TRUE,,Yellow,-6.241391,53.339464,02/01/2012 22:45:00,NULL
761,3494,Clanwilliam Place,2,10 P&D / DP (Total),Marine House,12/09/1998,2.90,Clanwilliam Place 3483,Mon-Fri 08.00-18.30,FALSE,,Mon - Fri,replaced met.194,TRUE,,Yellow,-6.239762,53.338298,02/01/2012 22:45:00,NULL
762,3505,Cumberland Road,2,17 P&D + 16 DP (Total),Fitzwilton House,12/09/1998,2.90,"Cumberland Rd 3516, 6 On Wilton Tce",Mon-Sat 07.00-19.00,FALSE,,,replaced met.190,TRUE,,Yellow,-6.250399,53.333375,02/01/2012 22:45:00,NULL
763,3527,Grattan Street,2,29 P&D / DP,Off Mount Street Lower,,2.90,4 On Mount St Lwr,Mon-Sat 07.00-19.00,FALSE,,,replaced met.315,TRUE,,Yellow,-6.244263,53.339232,02/01/2012 22:45:00,NULL
764,7000,Herbert Street,2,71 P&D + 27 DP (Total),No 30,,2.90,6 On Herbert St,Mon-Sat 07.00-19.00,FALSE,,,replaced met.3171.,TRUE,,Yellow,-6.245001,53.336256,02/01/2012 22:45:00,NULL
765,7011,Lennox Street,8,18 P&D + 87 DP (Total),No 35,,2.40,"3 On Lennox St, Stamer St 172",Mon-Sun 07.00-24.00,FALSE,,DP Mon-Sat,replaced met.171.   24/02/2010,TRUE,,Red,-6.267373,53.331193,02/01/2012 22:45:00,NULL
766,7022,Shelbourne Road,,,opposite meter 290,10/11/2010,2.90,,Mon-Sat 08.00-16.00,TRUE,After 16.00,,,FALSE,,Yellow,-6.231656,53.331945,02/01/2012 22:45:00,NULL
767,7044,Mountjoy Square North,1,12 P&D / DP,"No 7-8, north side, east of Gardiner St Upr",,2.40,"Mountjoy Sq W 266, 3 On Gardiner Place",Mon-Sat 07.00-19.00,FALSE,,Was 264 changed 01/0/2010,replaced met.264.  01/03/2010,TRUE,,Red,-6.258233,53.357253,02/01/2012 22:45:00,NULL
768,7055,Lennox Street,8,18 P&D + 87 DP (Total),At Synge Street / No 30,,2.40,"3 On Lennox St, Stamer St 172",Mon-Sun 07.00-24.00,FALSE,,DP Mon-Sat,replaced met.170   24/02/2010,TRUE,,Red,-6.266591,53.331336,02/01/2012 22:45:00,NULL
769,7066,Pleasants Street,8,13 P&D + 19 DP (Total),No 20-21,,2.90,"Pleasants St 342, 2 On Heytesbury St",Mon-Sat 07.00-24.00,FALSE,,,replaced met.175  12/06/2009,TRUE,,Yellow,-6.268525,53.335133,02/01/2012 22:45:00,NULL
770,7077,Heytesbury Street,8,78 P&D / DP (Total),At Number 45,12/03/2001,2.90,"Heytesbury St 643, Grantham St 174, 270",Mon-Sun 07.00-24.00,FALSE,,,replaced met.643,TRUE,,Yellow,-6.268519,53.333282,02/01/2012 22:45:00,NULL
771,7099,Hill Street,1,39 P&D / DP,Corner of Grenville St at flats,,2.40,"Denmark St Great 274, Temple St Nth 308, 579, 3 On Gardiner Place",Mon-Sat 07.00-19.00,FALSE,,,replaced met.299  12/06/2009,TRUE,,Red,-6.259723,53.355078,02/01/2012 22:45:00,NULL
772,7101,Mountpleasant Square,6,93 P&D / DP,Corner of Ranelagh Rd,,2.40,"Ranelagh Rd 431, Chester Rd 694",Mon-Sun 07.00-24.00,FALSE,,,replaced met.432,TRUE,,Red,-6.258412,53.32685,02/01/2012 22:45:00,NULL
773,7112,Synge Street,8,112 P&D / DP (Total),At church,,2.90,"Synge St 179, Grantham St 174, 270",Mon-Sun 07.00-24.00,FALSE,,,replaced met.180 15/09/2009,TRUE,,Yellow,-6.266871,53.332784,02/01/2012 22:45:00,NULL
774,7145,Strand Road (South Car Park),,41 P&D and 4Disabled bays,,,0.60,none near enough,Mon-Fri. 11.00-17.00,FALSE,,No max Stay,installed 21/04/2011,FALSE,,blue,-6.206311,53.322146,02/01/2012 22:45:00,NULL
775,7156,Cumberland Street North,1,21 P&D,Opposite Hill Street,23/04/2002,2.90,Parnell St 277,Mon-Fri 07.00-19.00 & Sat 14.00-19.00,FALSE,,,replaced met.61           06/2009,FALSE,,Yellow,-6.258017,53.353408,02/01/2012 22:45:00,NULL
776,7167,Earlsfort Terrace,2,60 P&D (Total),Concert Hall,,2.90,6 On Earlsfort Terrace,Mon-Sat 07.00-19.00,FALSE,,,replaced met.11,TRUE,,Yellow,-6.258221,53.334776,02/01/2012 22:45:00,NULL
777,7178,Earlsfort Terrace,2,60 P&D (Total),Near Number 23,,2.90,6 On Earlsfort Terrace,Mon-Sat 07.00-16.00,TRUE,After 16.00,,replaced met.448,TRUE,,Yellow,-6.258836,53.333004,02/01/2012 22:45:00,NULL
778,7189,Fitzwilliam Place,2,94 P&D + 7 DP (Total),No 1,21/05/2002,2.90,"6 On Fitzwilliam Place, 11 On Fitzwilliam Square",Mon-Sat 07.00-19.00,FALSE,,,replaced met.1438,TRUE,,Yellow,-6.251332,53.334379,02/01/2012 22:45:00,NULL
779,7190,Heytesbury Street,8,78 P&D / DP (Total),At Number 24,12/03/2001,2.90,"Heytesbury St 644, 2 On Pleasants St, Grantham St 174",Mon-Sun 07.00-24.00,FALSE,,,was meter 644 changed Feb 2010,TRUE,,Yellow,-6.268802,53.334962,02/01/2012 22:45:00,NULL
780,7202,Shaw Street,2,12 P&D,At Railway Bridge,,2.90,"3 On Townsend St, Pearse St 314, Mark St 282",Mon-Sat 07.00-19.00,FALSE,,,replaced met.328  12/06/2009,TRUE,,Yellow,-6.252088,53.345414,02/01/2012 22:45:00,NULL
781,7224,Macken Street,2,20 P&D + 120 DP (Total),At Piryan's & Sons,,2.40,"Macken St 300, Cardiff Lane 3362, Pearse Sq 621, Pearse St 839",Mon-Fri 08.00-18.30,FALSE,,,replaced met.44 15/09/2009,FALSE,,Red,-6.241033,53.343824,02/01/2012 22:45:00,NULL
782,7235,Leo Street,7,38 P&D / DP,Corner of Josephine St,25/06/2001,2.40,Synott Place 436,Mon-Fri 08.00-18.30,FALSE,,,replaced met.711 01/03/2010,FALSE,,Red,-6.264291,53.358958,02/01/2012 22:45:00,NULL
783,7246,Werburgh Street,8,10 P&D,"Near no 1, W'side opp Ship St",,2.90,"Castle St 497, Ross Rd 611, Ship St Little 131",Mon-Sat 07.00-19.00,FALSE,,,replaced met.247,TRUE,,Yellow,-6.270001,53.342382,02/01/2012 22:45:00,NULL
784,7257,Oliver Bond Street,8,76 P&D / DP (Total),Good Counsel Centre,,2.40,Cornmarket 583,Mon-Fri 08.00-18.30,FALSE,,,replaced met.373,TRUE,,Red,-6.276822,53.344076,02/01/2012 22:45:00,NULL
785,7268,Shelbourne Road,4,31 P&D + 34 DP (Total),Opposite Ballsbridge Motors,,2.90,"Estate Cottages 525, Shelbourne Rd 290",Mon-Sat 07.00-19.00,FALSE,,,replaced met.301 02/09/2009,TRUE,,Yellow,-6.231953,53.330967,02/01/2012 22:45:00,NULL
786,7279,Herbert Avenue,4,15 P&D / DP,Opposite Number 4,,1.00,None Nearby,Mon-Sat 07.00-19.00,FALSE,,,replaced met.821,FALSE,,Orange,-6.208829,53.316801,02/01/2012 22:45:00,NULL
787,7291,City Quay,2,17 P&D / DP (Total),At No. 36,,2.40,"City Quay 3384, Creighton St 422",Mon-Sat 07.00-19.00,FALSE,,,replaced met 815,FALSE,,Red,-6.247275,53.3466,02/01/2012 22:45:00,NULL
788,7314,St. Joseph's Street,7,21 P&D,At No. 18,,2.40,Leo Street 711,Mon-Sun 07.00-24.00,FALSE,,,replaced met 881  12/06/2009,TRUE,,Red,-6.26412,53.359477,02/01/2012 22:45:00,NULL
789,7325,Sallymount Avenue,6,28 P&D / DP,Number 4,,2.40,"Ranelagh Rd 429, Cullenswood Pk 295",Mon-Sun 07.00-24.00,FALSE,,,replaced met.42,TRUE,,Red,-6.25177,53.324394,02/01/2012 22:45:00,NULL
790,7336,Military Road (Rathmines),6,25 P&D / DP,School,,1.60,William's Pk 291,Mon-Fri 08.00-18.30,FALSE,,,replaced met.292,TRUE,,Green,-6.266513,53.326974,02/01/2012 22:45:00,NULL
791,7347,St. Mary's Road South,4,108 P&D / DP (Total),Number 19,,2.90,"St. Mary's Rd Sth 304, Eastmoreland Place 3439",Mon-Sat 07.00-19.00,FALSE,,,replaced met.329   12/06/2009,TRUE,,Yellow,-6.239964,53.333962,02/01/2012 22:45:00,NULL
792,7358,Percy Place,4,121 P&D / DP (Total),Near no 17,,2.90,"Percy Place 238, Haddington Rd 514",Mon-Fri 08.00-18.30,FALSE,,,replaced met.375    01/03/2010,TRUE,,Yellow,-6.243117,53.335194,02/01/2012 22:45:00,NULL
793,7369,Camden Row,8,23 P&D / DP,"DIT, No. 25",,2.90,"New Bride St 176, 647, Long Lane 395",Mon-Sun 07.00-24.00,FALSE,,DP Mon-Sat,replaced met.177   12/06/2009,TRUE,,Yellow,-6.267625,53.336316,02/01/2012 22:45:00,NULL
794,7370,Charlemont Mall,2,70 P&D / DP (Total),Near no 20,,2.40,"Charlemont Mall 668, Charlemont Mall 126 (€2.50)",Mon-Fri 08.00-18.30,FALSE,,P&D Mon - Fri,,TRUE,,Red,-6.261897,53.330375,02/01/2012 22:45:00,NULL
795,7381,Eccles Street,7,36 P&D + 16 DP (Total),"publiccar park, opp. No 64 Eccles St",18/06/2001,2.40,"Eccles St 195, 409",Mon-Sat 07.00-19.00,FALSE,,,replaced met.880  12/06/2009,FALSE,,Red,-6.265454,53.358053,02/01/2012 22:45:00,NULL
796,7392,St. Alphonsus' Road,9,109 P&D / DP,Opposite Number 22,,1.60,"St. Patrick's Rd 632, St. Brigid's Road Upper 889",Mon-Sun 07.00-24.00,FALSE,,,replaced met 452  15/09/2009,TRUE,,Green,-6.258931,53.364714,02/01/2012 22:45:00,NULL
797,7404,Eccles Street,7,36 P&D + 16 DP (Total),Opp. Mater Hospital,,2.40,Opposite Mater Hospital,Mon-Sat 07.00-19.00,FALSE,,,replaced met 703   12/06/2009,TRUE,,Red,-6.264723,53.357689,02/01/2012 22:45:00,NULL
798,7415,Synge Street,8,112 P&D / DP (Total),Junction Of Harrington Street,24/05/2001,2.40,"3 On Lennox St, Synge St 180 (€2.50), Stamer St 693",Mon-Sun 07.00-24.00,FALSE,,,replaced met.691,FALSE,,Red,-6.266835,53.332368,02/01/2012 22:45:00,NULL
799,7437,Annesley Park,6,88 P&D / DP,South of Dunville Avenue,16/04/2002,1.60,"Dunville Ave 692, Moyne Rd 470, Beechwood Pk 541",Mon-Sat 07.00-19.00,FALSE,,,replaced met.494   12/06/2009,FALSE,,Green,-6.256959,53.320714,02/01/2012 22:45:00,NULL
800,7448,Hatch Street Lower,2,49 P&D + 3 DP (Total),Colour Copy Centre,,2.90,5 On Hatch St Lwr,Mon-Sat 07.00-19.00,FALSE,,,replaced met.138,TRUE,,Yellow,-6.255659,53.334141,02/01/2012 22:45:00,NULL
801,7459,Moyne Road,6,154 P&D / DP (Total),Junction Of Dunville Avenue,,1.60,"Dunville Ave 692, Oakley Rd 68, Moyne Rd 672",Mon-Sat 07.00-19.00,FALSE,,,replaced met.470   12/06/2009,FALSE,,Green,-6.255831,53.32092,02/01/2012 22:45:00,NULL
802,7460,Pembroke Street Lower,2,28 P&D + 4 DP (Total),No 19-26,,2.90,"5 On Pembroke St Lwr, 9 On Fitzwilliam Sq",Mon-Sat 07.00-19.00,FALSE,,,replaced met.1506,TRUE,,Yellow,-6.252282,53.336486,02/01/2012 22:45:00,NULL
803,7471,Beechwood Avenue Lower,6,126 P&D / DP,Opposite Ulster Bank,,1.60,Elmpark Avenue 297,Mon-Sat 07.00-24.00,FALSE,,,replaced met.302,TRUE,,Green,-6.25358,53.324402,02/01/2012 22:45:00,NULL
804,7482,Strand Road(North Car Park),,41 P&D 4 Disabled Bays,,,0.60,none near enough,Mon-Fri 11.00-17.00,FALSE,,No Max stay,installed 21/04/2011,FALSE,,Blue,-6.208725,53.328379,02/01/2012 22:45:00,NULL
805,7493,Burlington Road,4,144 P&D / DP (Total),Annabel's Club split DP,,2.90,"5 On Burlington Rd, Sussex Rd 425",Mon-Fri 08.00-18.30,FALSE,,,replaced met.285   16/03/2010,TRUE,,Yellow,-6.247593,53.330255,02/01/2012 22:45:00,NULL
806,7505,Belv1idere Road,1,15 P&D / DP,Number 12,13/09/2000,1.60,"St. Ignatius' Road 426, Belvedere Avenue 872",Mon-Sun 07.00-24.00,FALSE,,,replaced met.572    01/03/2010,TRUE,,Green,-6.259471,53.360116,02/01/2012 22:45:00,NULL
807,7516,Bow Street,7,8 P&D + 8 DP,Opposite Junction Of May Lane,,2.40,New Church St 582,Mon-Sat 07.00-19.00,FALSE,,,replaced met.427    12/06/2009,TRUE,,Red,-6.276698,53.348184,02/01/2012 22:45:00,NULL
808,7527,Lennox Street,8,18 P&D + 87 DP (Total),At Kingsland Parade / No 1,,2.40,"3 On Lennox St, Stamer St 172",Mon-Sun 07.00-24.00,FALSE,,DP Mon-Sat,replaced met.173,TRUE,,Red,-6.265278,53.331278,02/01/2012 22:45:00,NULL
809,7549,Goldsmith Street,7,72 P&D / DP,"Opp no 19, junc. with St Vincents St",12/01/1999,2.40,"Berkeley Rd 766, O'Connell Ave 220",Mon-Sun 07.00-24.00,FALSE,,DP Mon-Fri,replaced met.221,TRUE,,Red,-6.270824,53.359372,02/01/2012 22:45:00,NULL
810,7550,Innisfallen Parade,7,102 P&D / DP,Corner of Killarney Parade,,1.60,"Valentia Parade 868, Glengarriff Parade 547",Mon-Sun 08.00-18.30,FALSE,,,replaced met 423  12/06/2009,TRUE,,Green,-6.265041,53.361365,02/01/2012 22:45:00,NULL
811,7572,Fitzwilliam Place,2,94 P&D + 7 DP (Total),No 32,16/05/2002,2.90,"6 On Fitzwilliam Place, 11 On Fitzwilliam Square",Mon-Sat 07.00-19.00,FALSE,,,replaced met.1382,TRUE,,Yellow,-6.252769,53.333281,02/01/2012 22:45:00,NULL
812,7583,Baggot Street Lower,2,97 P&D + 4 DP (Total),Francis Bacon House,,2.90,10 On Baggot St Lwr,Mon-Sat 07.00-19.00,FALSE,,,replaced met.3261,FALSE,,Yellow,-6.24688,53.335575,02/01/2012 22:45:00,NULL
813,7594,Fitzwilliam Place,2,94 P&D + 7 DP (Total),No 20,16/05/2002,2.90,"6 On Fitzwilliam Place, 11 On Fitzwilliam Square",Mon-Sat 07.00-19.00,FALSE,,,replaced met.1393,TRUE,,Yellow,-6.252565,53.333124,02/01/2012 22:45:00,NULL
814,7606,Baggot Street Lower,2,97 P&D + 4 DP (Total),Number 116,16/05/2002,2.90,10 On Baggot St Lwr,Mon-Sat 07.00-19.00,FALSE,,,replaced met.1461,TRUE,,Yellow,-6.249832,53.336971,02/01/2012 22:45:00,NULL
815,7639,North Wall Quay,1,31 P&D (Total),At Tilesavers,13/04/2002,1.60,Nth Wall Quay 475,Mon-Sat 07.00-19.00,FALSE,,,replaced met.156  12/06/2009,FALSE,,Green,-6.235015,53.347303,02/01/2012 22:45:00,NULL
816,7640,Fitzwilliam Square East,2,61 P&D (Total),No 10 / 11,,2.90,"11 On Fitzwilliam Square, 6 On Fitzwilliam Place, 4 On Fitzwilliam St Upr",Mon-Sat 07.00-19.00,FALSE,,,replaced met.1304,TRUE,,Yellow,-6.250853,53.334873,02/01/2012 22:45:00,NULL
817,7651,Synnott Place,7,17 P&D / DP,Corner of Dorset St,,2.40,"Leo St 711, Sherrard St 490, North Circular Rd 108, Gardiner St Upr 571",Mon-Fri 08.00-18.30,FALSE,,,replaced met.436   15/09/2009,TRUE,,Red,-6.262434,53.35908,02/01/2012 22:45:00,NULL
818,7662,O'Connell Avenue,7,35 P&D / DP,Opposite Number 29,12/01/1999,2.40,"Geraldine St 708, Berkeley St 107, Berkeley Rd 766",Mon-Fri 08.00-18.30,FALSE,,,replaced met.220   12/06/2009,TRUE,,Red,-6.269833,53.358462,02/01/2012 22:45:00,NULL
